,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
980,GSW,GSW vs. LAC,01/08/2021,W,240,115,40,82,48.8,20,41,48.8,15,18,83.3,9,29,38,25,13,3,16,19,10
981,CLE,CLE @ MEM,01/07/2021,W,240,94,36,79,45.6,13,30,43.3,9,16,56.3,7,30,37,24,11,3,16,14,4
982,MEM,MEM vs. CLE,01/07/2021,L,240,90,36,83,43.4,11,31,35.5,7,8,87.5,11,37,48,27,13,6,18,17,-4
983,DEN,DEN vs. DAL,01/07/2021,L,265,117,43,97,44.3,15,44,34.1,16,21,76.2,9,38,47,25,8,1,14,27,-7
984,DAL,DAL @ DEN,01/07/2021,W,265,124,42,87,48.3,16,40,40.0,24,31,77.4,7,37,44,27,12,7,13,21,7
985,MIN,MIN @ POR,01/07/2021,L,240,117,39,93,41.9,14,41,34.1,25,33,75.8,15,33,48,24,11,4,16,19,-18
986,POR,POR vs. MIN,01/07/2021,W,240,135,49,90,54.4,18,41,43.9,19,23,82.6,6,38,44,25,10,6,15,23,18
987,PHI,PHI @ BKN,01/07/2021,L,240,109,41,87,47.1,9,26,34.6,18,20,90.0,4,43,47,23,6,6,20,25,-13
988,BKN,BKN vs. PHI,01/07/2021,W,240,122,44,97,45.4,15,37,40.5,19,29,65.5,11,37,48,30,11,7,13,17,13
989,SAS,SAS @ LAL,01/07/2021,W,240,118,43,92,46.7,16,35,45.7,16,17,94.1,6,34,40,28,4,3,8,15,9
990,LAL,LAL vs. SAS,01/07/2021,L,240,109,43,86,50.0,10,30,33.3,13,21,61.9,9,39,48,21,2,4,13,20,-9
991,NOP,NOP vs. OKC,01/06/2021,L,240,110,44,89,49.4,4,22,18.2,18,23,78.3,9,43,52,25,11,0,15,18,-1
992,OKC,OKC @ NOP,01/06/2021,W,240,111,40,87,46.0,19,46,41.3,12,16,75.0,4,34,38,28,10,5,14,18,1
993,SAC,SAC vs. CHI,01/06/2021,W,240,128,47,91,51.6,14,37,37.8,20,27,74.1,12,27,39,30,8,3,7,16,4
994,CHI,CHI @ SAC,01/06/2021,L,240,124,49,93,52.7,14,40,35.0,12,15,80.0,10,33,43,27,3,2,16,21,-4
995,ATL,ATL vs. CHA,01/06/2021,L,240,94,36,96,37.5,7,40,17.5,15,18,83.3,12,45,57,25,6,1,13,25,-8
996,CHA,CHA @ ATL,01/06/2021,W,240,102,32,85,37.6,11,36,30.6,27,33,81.8,8,41,49,22,11,7,10,14,8
997,IND,IND vs. HOU,01/06/2021,W,240,114,42,89,47.2,9,23,39.1,21,26,80.8,7,31,38,21,10,9,14,21,7
998,HOU,HOU @ IND,01/06/2021,L,240,107,39,81,48.1,8,30,26.7,21,26,80.8,5,34,39,19,7,12,16,22,-7
999,DET,DET @ MIL,01/06/2021,L,240,115,38,97,39.2,13,41,31.7,26,30,86.7,15,32,47,20,6,3,9,20,-15
1000,MIL,MIL vs. DET,01/06/2021,W,240,130,49,90,54.4,19,43,44.2,13,21,61.9,9,38,47,35,5,4,14,22,15
1001,MIA,MIA vs. BOS,01/06/2021,L,240,105,35,81,43.2,13,36,36.1,22,26,84.6,6,36,42,26,2,7,9,15,-2
1002,BOS,BOS @ MIA,01/06/2021,W,240,107,42,99,42.4,12,35,34.3,11,12,91.7,16,37,53,22,7,5,7,23,2
1003,CLE,CLE @ ORL,01/06/2021,L,240,94,36,85,42.4,4,26,15.4,18,26,69.2,13,32,45,24,9,4,10,19,-11
1004,ORL,ORL vs. CLE,01/06/2021,W,240,105,40,81,49.4,12,29,41.4,13,18,72.2,8,35,43,20,4,4,16,22,11
1005,PHX,PHX vs. TOR,01/06/2021,W,240,123,40,83,48.2,21,40,52.5,22,24,91.7,8,33,41,30,4,3,12,23,8
1006,TOR,TOR @ PHX,01/06/2021,L,240,115,39,79,49.4,14,35,40.0,23,32,71.9,10,32,42,18,6,5,12,19,-8
1007,UTA,UTA @ NYK,01/06/2021,L,240,100,40,91,44.0,14,44,31.8,6,11,54.5,10,32,42,20,5,9,15,15,-12
1008,NYK,NYK vs. UTA,01/06/2021,W,240,112,45,87,51.7,8,22,36.4,14,19,73.7,11,37,48,22,10,5,13,17,12
1009,LAC,LAC @ GSW,01/06/2021,W,240,108,36,81,44.4,11,34,32.4,25,25,100,12,36,48,19,6,3,20,26,7
1010,GSW,GSW vs. LAC,01/06/2021,L,240,101,39,86,45.3,8,30,26.7,15,19,78.9,8,27,35,25,10,2,13,21,-7
1011,PHI,PHI vs. WAS,01/06/2021,W,240,141,50,81,61.7,18,29,62.1,23,33,69.7,1,34,35,33,9,6,18,21,5
1012,WAS,WAS @ PHI,01/06/2021,L,240,136,47,94,50.0,16,37,43.2,26,35,74.3,9,26,35,27,9,2,13,27,-5
1013,MEM,MEM vs. LAL,01/05/2021,L,240,92,36,87,41.4,10,26,38.5,10,13,76.9,5,33,38,24,14,4,13,14,-2
1014,LAL,LAL @ MEM,01/05/2021,W,240,94,38,87,43.7,9,31,29.0,9,11,81.8,9,43,52,24,7,8,17,14,2
1015,DEN,DEN vs. MIN,01/05/2021,W,240,123,41,79,51.9,8,25,32.0,33,45,73.3,10,32,42,22,9,2,16,27,7
1016,MIN,MIN @ DEN,01/05/2021,L,240,116,42,91,46.2,11,34,32.4,21,27,77.8,10,32,42,24,8,4,14,31,-7
1017,CHI,CHI @ POR,01/05/2021,W,240,111,40,91,44.0,16,41,39.0,15,18,83.3,11,41,52,27,5,5,15,19,3
1018,POR,POR vs. CHI,01/05/2021,L,240,108,39,94,41.5,19,51,37.3,11,17,64.7,10,36,46,23,8,3,11,16,-3
1019,LAC,LAC vs. SAS,01/05/2021,L,240,113,43,86,50.0,15,35,42.9,12,13,92.3,7,38,45,29,6,7,13,16,-3
1020,SAS,SAS @ LAC,01/05/2021,W,240,116,44,96,45.8,20,40,50.0,8,11,72.7,11,33,44,23,9,3,11,13,3
1021,BKN,BKN vs. UTA,01/05/2021,W,240,130,52,93,55.9,14,36,38.9,12,16,75.0,8,43,51,31,11,5,13,22,34
1022,UTA,UTA @ BKN,01/05/2021,L,240,96,33,86,38.4,11,34,32.4,19,27,70.4,9,32,41,17,6,3,15,18,-34
1023,NOP,NOP vs. IND,01/04/2021,L,265,116,44,101,43.6,9,27,33.3,19,24,79.2,16,41,57,26,5,4,18,20,-2
1024,IND,IND @ NOP,01/04/2021,W,265,118,45,93,48.4,19,45,42.2,9,13,69.2,5,37,42,32,10,8,14,27,2
1025,BOS,BOS @ TOR,01/04/2021,W,240,126,41,84,48.8,15,29,51.7,29,34,85.3,12,44,56,19,3,9,20,29,12
1026,TOR,TOR vs. BOS,01/04/2021,L,240,114,36,90,40.0,13,37,35.1,29,38,76.3,8,29,37,20,13,4,10,26,-12
1027,ATL,ATL vs. NYK,01/04/2021,L,240,108,40,87,46.0,10,31,32.3,18,23,78.3,10,30,40,24,4,2,13,21,-5
1028,NYK,NYK @ ATL,01/04/2021,W,240,113,43,85,50.6,7,21,33.3,20,25,80.0,11,34,45,26,9,6,16,21,5
1029,DET,DET @ MIL,01/04/2021,L,240,115,43,98,43.9,17,40,42.5,12,12,100,6,25,31,27,9,5,9,17,-10
1030,MIL,MIL vs. DET,01/04/2021,W,240,125,49,85,57.6,14,34,41.2,13,16,81.3,7,42,49,32,6,4,19,18,10
1031,MIA,MIA vs. OKC,01/04/2021,W,240,118,46,81,56.8,16,34,47.1,10,18,55.6,4,43,47,34,7,0,16,20,28
1032,OKC,OKC @ MIA,01/04/2021,L,240,90,29,79,36.7,13,48,27.1,19,27,70.4,6,32,38,20,6,4,18,15,-28
1033,HOU,HOU vs. DAL,01/04/2021,L,240,100,30,77,39.0,11,40,27.5,29,36,80.6,7,28,35,17,5,4,12,19,-13
1034,DAL,DAL @ HOU,01/04/2021,W,240,113,39,82,47.6,16,39,41.0,19,20,95.0,10,41,51,24,4,3,18,31,13
1035,CLE,CLE @ ORL,01/04/2021,L,240,83,33,85,38.8,10,28,35.7,7,12,58.3,9,26,35,20,12,4,16,14,-20
1036,ORL,ORL vs. CLE,01/04/2021,W,240,103,38,88,43.2,15,34,44.1,12,13,92.3,18,36,54,22,9,7,21,15,20
1037,GSW,GSW vs. SAC,01/04/2021,W,240,137,51,97,52.6,23,43,53.5,12,14,85.7,3,45,48,41,4,6,11,28,31
1038,SAC,SAC @ GSW,01/04/2021,L,240,106,34,90,37.8,10,35,28.6,28,39,71.8,11,41,52,20,5,6,15,20,-31
1039,CHA,CHA @ PHI,01/04/2021,L,240,101,36,86,41.9,13,39,33.3,16,22,72.7,8,39,47,30,4,4,17,24,-17
1040,PHI,PHI vs. CHA,01/04/2021,W,240,118,46,95,48.4,11,32,34.4,15,23,65.2,14,41,55,34,7,5,10,21,17
1041,LAL,LAL @ MEM,01/03/2021,W,240,108,41,89,46.1,12,35,34.3,14,19,73.7,12,37,49,24,9,5,10,15,14
1042,MEM,MEM vs. LAL,01/03/2021,L,240,94,39,95,41.1,9,33,27.3,7,8,87.5,14,36,50,23,6,3,13,18,-14
1043,DEN,DEN @ MIN,01/03/2021,W,240,124,45,92,48.9,19,45,42.2,15,21,71.4,13,30,43,34,6,4,15,11,15
1044,MIN,MIN vs. DEN,01/03/2021,L,240,109,44,85,51.8,10,31,32.3,11,16,68.8,9,27,36,30,11,6,14,17,-15
1045,DET,DET vs. BOS,01/03/2021,L,240,120,41,86,47.7,16,36,44.4,22,25,88.0,8,25,33,29,8,7,10,16,-2
1046,BOS,BOS @ DET,01/03/2021,W,240,122,49,87,56.3,15,33,45.5,9,13,69.2,12,29,41,35,4,5,18,22,2
1047,WAS,WAS @ BKN,01/03/2021,W,240,123,43,104,41.3,12,33,36.4,25,34,73.5,13,36,49,27,9,3,7,22,1
1048,BKN,BKN vs. WAS,01/03/2021,L,240,122,40,81,49.4,14,32,43.8,28,31,90.3,7,44,51,25,5,9,20,24,-1
1049,PHX,PHX vs. LAC,01/03/2021,L,240,107,37,75,49.3,10,33,30.3,23,28,82.1,7,33,40,23,4,3,14,22,-5
1050,LAC,LAC @ PHX,01/03/2021,W,240,112,40,83,48.2,17,29,58.6,15,19,78.9,8,29,37,24,5,2,10,22,5
1051,DAL,DAL @ CHI,01/03/2021,L,240,108,39,89,43.8,11,42,26.2,19,27,70.4,11,30,41,23,6,4,15,27,-10
1052,CHI,CHI vs. DAL,01/03/2021,W,240,118,39,85,45.9,13,37,35.1,27,30,90.0,11,37,48,16,11,2,16,24,10
1053,UTA,UTA @ SAS,01/03/2021,W,240,130,49,89,55.1,21,41,51.2,11,19,57.9,9,48,57,29,4,11,20,18,21
1054,SAS,SAS vs. UTA,01/03/2021,L,240,109,44,105,41.9,6,19,31.6,15,21,71.4,14,31,45,23,13,4,7,16,-21
1055,POR,POR @ GSW,01/03/2021,L,240,122,41,98,41.8,14,43,32.6,26,33,78.8,12,28,40,16,7,2,12,27,-15
1056,GSW,GSW vs. POR,01/03/2021,W,240,137,49,88,55.7,13,34,38.2,26,34,76.5,11,42,53,23,4,7,15,24,15
1057,TOR,TOR @ NOP,01/02/2021,L,240,116,38,91,41.8,14,48,29.2,26,27,96.3,10,30,40,21,6,4,10,29,-4
1058,NOP,NOP vs. TOR,01/02/2021,W,240,120,35,83,42.2,14,38,36.8,36,47,76.6,14,36,50,26,6,7,13,18,4
1059,ATL,ATL vs. CLE,01/02/2021,L,240,91,35,85,41.2,11,32,34.4,10,19,52.6,15,33,48,22,9,5,22,20,-5
1060,CLE,CLE @ ATL,01/02/2021,W,240,96,38,91,41.8,7,29,24.1,13,17,76.5,15,31,46,19,10,2,15,21,5
1061,NYK,NYK @ IND,01/02/2021,W,240,106,42,83,50.6,12,27,44.4,10,13,76.9,10,41,51,23,4,3,16,16,4
1062,IND,IND vs. NYK,01/02/2021,L,240,102,34,84,40.5,19,50,38.0,15,18,83.3,5,27,32,22,6,4,9,21,-4
1063,SAC,SAC @ HOU,01/02/2021,L,240,94,35,90,38.9,9,28,32.1,15,21,71.4,14,33,47,11,5,4,15,21,-8
1064,HOU,HOU vs. SAC,01/02/2021,W,240,102,36,81,44.4,13,41,31.7,17,23,73.9,6,42,48,15,10,10,14,22,8
1065,OKC,OKC @ ORL,01/02/2021,W,240,108,38,86,44.2,13,41,31.7,19,21,90.5,6,46,52,22,5,5,12,17,9
1066,ORL,ORL vs. OKC,01/02/2021,L,240,99,40,108,37.0,10,38,26.3,9,12,75.0,15,40,55,21,7,1,6,18,-9
1067,CHA,CHA @ PHI,01/02/2021,L,240,112,38,92,41.3,13,35,37.1,23,26,88.5,14,26,40,34,15,5,12,18,-15
1068,PHI,PHI vs. CHA,01/02/2021,W,240,127,47,79,59.5,16,35,45.7,17,24,70.8,7,38,45,35,10,7,22,17,15
1069,CHA,CHA vs. MEM,01/01/2021,L,240,93,35,86,40.7,9,31,29.0,14,21,66.7,10,32,42,23,9,4,19,15,-15
1070,MEM,MEM @ CHA,01/01/2021,W,240,108,43,90,47.8,14,39,35.9,8,10,80.0,10,38,48,34,10,6,17,18,15
1071,MIN,MIN vs. WAS,01/01/2021,L,240,109,42,88,47.7,13,36,36.1,12,21,57.1,11,32,43,17,9,3,20,22,-21
1072,WAS,WAS @ MIN,01/01/2021,W,240,130,49,89,55.1,16,33,48.5,16,21,76.2,8,35,43,35,9,3,16,19,21
1073,DEN,DEN vs. PHX,01/01/2021,L,240,103,39,86,45.3,12,29,41.4,13,16,81.3,8,30,38,28,7,1,12,25,-3
1074,PHX,PHX @ DEN,01/01/2021,W,240,106,37,76,48.7,13,35,37.1,19,21,90.5,8,29,37,24,1,4,17,20,3
1075,MIA,MIA @ DAL,01/01/2021,L,240,83,29,78,37.2,7,33,21.2,18,25,72.0,5,36,41,20,10,2,16,24,-10
1076,DAL,DAL vs. MIA,01/01/2021,W,240,93,32,78,41.0,12,37,32.4,17,23,73.9,4,45,49,18,9,3,17,25,10
1077,CHI,CHI @ MIL,01/01/2021,L,240,96,38,87,43.7,6,26,23.1,14,20,70.0,6,36,42,18,10,6,21,21,-30
1078,MIL,MIL vs. CHI,01/01/2021,W,240,126,42,85,49.4,22,45,48.9,20,30,66.7,5,39,44,27,16,6,17,19,30
1079,UTA,UTA vs. LAC,01/01/2021,W,240,106,41,89,46.1,15,42,35.7,9,14,64.3,13,33,46,28,3,3,14,20,6
1080,LAC,LAC @ UTA,01/01/2021,L,240,100,33,85,38.8,13,33,39.4,21,24,87.5,12,31,43,19,6,8,10,16,-6
1081,BOS,BOS @ DET,01/01/2021,L,240,93,39,83,47.0,8,31,25.8,7,14,50.0,7,37,44,20,12,11,21,20,-3
1082,DET,DET vs. BOS,01/01/2021,W,240,96,36,88,40.9,11,34,32.4,13,20,65.0,12,36,48,18,9,2,20,16,3
1083,BKN,BKN vs. ATL,01/01/2021,L,240,96,35,86,40.7,7,37,18.9,19,23,82.6,10,35,45,19,6,6,15,16,-18
1084,ATL,ATL @ BKN,01/01/2021,W,240,114,43,93,46.2,16,39,41.0,12,14,85.7,10,38,48,24,8,3,11,20,18
1085,LAL,LAL @ SAS,01/01/2021,W,240,109,41,101,40.6,14,33,42.4,13,16,81.3,16,42,58,27,8,7,13,20,6
1086,SAS,SAS vs. LAL,01/01/2021,L,240,103,36,85,42.4,13,34,38.2,18,26,69.2,8,37,45,23,3,8,13,20,-6
1087,POR,POR @ GSW,01/01/2021,W,240,123,40,92,43.5,20,43,46.5,23,30,76.7,8,43,51,23,11,3,10,27,25
1088,GSW,GSW vs. POR,01/01/2021,L,240,98,31,79,39.2,7,35,20.0,29,33,87.9,3,41,44,19,4,9,15,28,-25
1089,OKC,OKC vs. NOP,12/31/2020,L,240,80,30,80,37.5,15,48,31.3,5,15,33.3,7,33,40,24,6,3,19,20,-33
1090,NOP,NOP @ OKC,12/31/2020,W,240,113,44,91,48.4,13,36,36.1,12,19,63.2,14,44,58,23,9,4,13,16,33
1091,WAS,WAS vs. CHI,12/31/2020,L,240,130,42,84,50.0,14,29,48.3,32,41,78.0,9,28,37,27,8,4,14,27,-3
1092,CHI,CHI @ WAS,12/31/2020,W,240,133,50,92,54.3,14,36,38.9,19,25,76.0,9,35,44,34,9,3,17,27,3
1093,NYK,NYK @ TOR,12/31/2020,L,240,83,32,88,36.4,3,36,8.3,16,20,80.0,9,39,48,21,6,3,16,21,-17
1094,TOR,TOR vs. NYK,12/31/2020,W,240,100,34,83,41.0,17,52,32.7,15,21,71.4,9,44,53,21,7,6,18,22,17
1095,CLE,CLE @ IND,12/31/2020,L,240,99,37,82,45.1,12,23,52.2,13,24,54.2,11,32,43,22,5,6,18,22,-20
1096,IND,IND vs. CLE,12/31/2020,W,240,119,42,87,48.3,16,35,45.7,19,24,79.2,9,35,44,28,12,1,14,22,20
1097,UTA,UTA vs. PHX,12/31/2020,L,240,95,35,84,41.7,12,34,35.3,13,19,68.4,10,36,46,16,8,3,14,15,-11
1098,PHX,PHX @ UTA,12/31/2020,W,240,106,41,84,48.8,17,33,51.5,7,10,70.0,5,36,41,26,5,6,15,17,11
1099,SAC,SAC @ HOU,12/31/2020,L,240,119,45,96,46.9,11,33,33.3,18,24,75.0,14,31,45,23,11,5,15,21,-3
1100,HOU,HOU vs. SAC,12/31/2020,W,240,122,45,86,52.3,13,36,36.1,19,25,76.0,10,35,45,26,10,6,18,14,3
1101,ORL,ORL vs. PHI,12/31/2020,L,240,92,33,95,34.7,7,28,25.0,19,21,90.5,10,38,48,17,2,5,11,15,-24
1102,PHI,PHI @ ORL,12/31/2020,W,240,116,44,91,48.4,15,33,45.5,13,15,86.7,7,47,54,23,7,10,15,23,24
1103,DAL,DAL vs. CHA,12/30/2020,L,240,99,34,87,39.1,12,42,28.6,19,33,57.6,13,26,39,24,10,6,14,16,-19
1104,CHA,CHA @ DAL,12/30/2020,W,240,118,43,84,51.2,15,34,44.1,17,21,81.0,12,38,50,30,6,6,24,28,19
1105,MIA,MIA vs. MIL,12/30/2020,W,240,119,40,82,48.8,15,39,38.5,24,29,82.8,10,42,52,25,5,5,22,18,11
1106,MIL,MIL @ MIA,12/30/2020,L,240,108,40,102,39.2,16,41,39.0,12,13,92.3,16,31,47,26,14,6,13,25,-11
1107,POR,POR @ LAC,12/30/2020,L,240,105,32,76,42.1,12,38,31.6,29,34,85.3,5,36,41,14,5,4,19,17,-23
1108,LAC,LAC vs. POR,12/30/2020,W,240,128,47,95,49.5,18,38,47.4,16,22,72.7,11,36,47,30,13,6,11,25,23
1109,BOS,BOS vs. MEM,12/30/2020,W,240,126,49,91,53.8,16,39,41.0,12,14,85.7,10,32,42,27,17,11,16,21,19
1110,MEM,MEM @ BOS,12/30/2020,L,240,107,40,93,43.0,9,33,27.3,18,25,72.0,14,32,46,26,8,3,22,13,-19
1111,BKN,BKN vs. ATL,12/30/2020,W,240,145,54,100,54.0,19,41,46.3,18,23,78.3,9,31,40,30,6,3,9,24,4
1112,ATL,ATL @ BKN,12/30/2020,L,240,141,47,99,47.5,18,46,39.1,29,35,82.9,17,37,54,27,5,2,12,19,-4
1113,SAS,SAS vs. LAL,12/30/2020,L,240,107,40,87,46.0,10,24,41.7,17,23,73.9,7,32,39,25,8,4,11,18,-14
1114,LAL,LAL @ SAS,12/30/2020,W,240,121,46,82,56.1,14,26,53.8,15,20,75.0,7,40,47,25,4,3,17,24,14
1115,OKC,OKC vs. ORL,12/29/2020,L,240,107,43,87,49.4,11,34,32.4,10,19,52.6,10,37,47,20,3,7,20,18,-11
1116,ORL,ORL @ OKC,12/29/2020,W,240,118,49,96,51.0,7,22,31.8,13,16,81.3,12,34,46,26,12,2,11,23,11
1117,CHI,CHI @ WAS,12/29/2020,W,240,115,38,87,43.7,15,36,41.7,24,32,75.0,5,32,37,26,7,1,14,23,8
1118,WAS,WAS vs. CHI,12/29/2020,L,240,107,37,84,44.0,10,37,27.0,23,26,88.5,8,39,47,25,6,6,21,28,-8
1119,SAC,SAC vs. DEN,12/29/2020,W,240,125,46,94,48.9,16,33,48.5,17,22,77.3,12,25,37,33,9,2,11,18,10
1120,DEN,DEN @ SAC,12/29/2020,L,240,115,44,81,54.3,11,28,39.3,16,20,80.0,7,32,39,27,7,5,20,18,-10
1121,IND,IND vs. BOS,12/29/2020,L,240,111,43,84,51.2,12,33,36.4,13,16,81.3,4,32,36,27,9,5,15,25,-5
1122,BOS,BOS @ IND,12/29/2020,W,240,116,40,80,50.0,9,22,40.9,27,37,73.0,12,31,43,21,10,3,14,16,5
1123,GSW,GSW @ DET,12/29/2020,W,240,116,38,76,50.0,14,33,42.4,26,36,72.2,4,36,40,21,8,8,19,28,10
1124,DET,DET vs. GSW,12/29/2020,L,240,106,35,92,38.0,13,35,37.1,23,29,79.3,16,29,45,21,8,6,15,26,-10
1125,MIL,MIL @ MIA,12/29/2020,W,240,144,51,92,55.4,29,51,56.9,13,15,86.7,10,35,45,32,14,2,17,22,47
1126,MIA,MIA vs. MIL,12/29/2020,L,240,97,37,79,46.8,11,37,29.7,12,18,66.7,3,27,30,23,9,6,22,18,-47
1127,CLE,CLE vs. NYK,12/29/2020,L,240,86,32,88,36.4,7,32,21.9,15,22,68.2,14,29,43,22,13,10,13,17,-9
1128,NYK,NYK @ CLE,12/29/2020,W,240,95,34,79,43.0,14,25,56.0,13,21,61.9,14,41,55,23,9,6,27,21,9
1129,MIN,MIN @ LAC,12/29/2020,L,240,101,37,89,41.6,13,38,34.2,14,17,82.4,11,28,39,22,7,6,14,15,-23
1130,LAC,LAC vs. MIN,12/29/2020,W,240,124,47,88,53.4,16,31,51.6,14,16,87.5,7,39,46,32,6,10,15,21,23
1131,NOP,NOP @ PHX,12/29/2020,L,240,86,37,77,48.1,3,24,12.5,9,18,50.0,7,34,41,18,8,3,18,14,-25
1132,PHX,PHX vs. NOP,12/29/2020,W,240,111,37,84,44.0,19,47,40.4,18,19,94.7,12,31,43,24,7,4,12,18,25
1133,PHI,PHI vs. TOR,12/29/2020,W,240,100,32,84,38.1,8,31,25.8,28,33,84.8,9,45,54,21,10,10,20,15,7
1134,TOR,TOR @ PHI,12/29/2020,L,240,93,32,90,35.6,17,45,37.8,12,14,85.7,10,37,47,21,12,7,20,28,-7
1135,OKC,OKC vs. UTA,12/28/2020,L,240,109,40,86,46.5,15,38,39.5,14,19,73.7,7,30,37,21,9,5,17,16,-1
1136,UTA,UTA @ OKC,12/28/2020,W,240,110,43,86,50.0,13,36,36.1,11,14,78.6,8,35,43,24,9,6,17,19,1
1137,DEN,DEN vs. HOU,12/28/2020,W,240,124,46,87,52.9,14,31,45.2,18,32,56.3,11,41,52,31,8,7,16,18,13
1138,HOU,HOU @ DEN,12/28/2020,L,240,111,39,86,45.3,16,39,41.0,17,23,73.9,5,33,38,25,8,3,16,25,-13
1139,DET,DET @ ATL,12/28/2020,L,240,120,43,98,43.9,13,41,31.7,21,24,87.5,17,31,48,24,7,4,8,25,-8
1140,ATL,ATL vs. DET,12/28/2020,W,240,128,40,82,48.8,20,42,47.6,28,32,87.5,8,37,45,30,5,7,13,22,8
1141,MEM,MEM @ BKN,12/28/2020,W,265,116,42,98,42.9,10,29,34.5,22,29,75.9,16,40,56,20,10,4,19,17,5
1142,BKN,BKN vs. MEM,12/28/2020,L,265,111,41,100,41.0,14,42,33.3,15,17,88.2,13,37,50,28,13,6,17,20,-5
1143,LAL,LAL vs. POR,12/28/2020,L,240,107,41,87,47.1,10,27,37.0,15,18,83.3,6,35,41,20,6,5,15,14,-8
1144,POR,POR @ LAL,12/28/2020,W,240,115,43,92,46.7,16,46,34.8,13,15,86.7,7,38,45,27,9,6,10,16,8
1145,NOP,NOP vs. SAS,12/27/2020,W,240,98,36,94,38.3,5,24,20.8,21,29,72.4,13,43,56,15,11,4,8,16,3
1146,SAS,SAS @ NOP,12/27/2020,L,240,95,38,89,42.7,11,36,30.6,8,8,100,4,43,47,26,5,10,15,23,-3
1147,ORL,ORL @ WAS,12/27/2020,W,240,120,37,85,43.5,9,25,36.0,37,38,97.4,11,34,45,19,6,3,10,14,7
1148,WAS,WAS vs. ORL,12/27/2020,L,240,113,47,97,48.5,8,32,25.0,11,13,84.6,13,34,47,27,6,4,13,26,-7
1149,BKN,BKN @ CHA,12/27/2020,L,240,104,35,82,42.7,17,47,36.2,17,25,68.0,6,40,46,23,4,5,19,17,-2
1150,CHA,CHA vs. BKN,12/27/2020,W,240,106,43,96,44.8,10,34,29.4,10,17,58.8,13,39,52,35,8,3,15,25,2
1151,SAC,SAC vs. PHX,12/27/2020,L,240,100,36,76,47.4,10,23,43.5,18,25,72.0,3,36,39,21,5,4,15,23,-16
1152,PHX,PHX @ SAC,12/27/2020,W,240,116,46,94,48.9,14,35,40.0,10,11,90.9,8,36,44,34,6,3,9,20,16
1153,IND,IND vs. BOS,12/27/2020,W,240,108,45,88,51.1,7,26,26.9,11,15,73.3,8,29,37,23,11,7,16,20,1
1154,BOS,BOS @ IND,12/27/2020,L,240,107,40,79,50.6,9,23,39.1,18,24,75.0,6,34,40,21,13,7,18,17,-1
1155,CLE,CLE vs. PHI,12/27/2020,W,240,118,48,91,52.7,9,23,39.1,13,16,81.3,11,34,45,31,13,6,16,22,24
1156,PHI,PHI @ CLE,12/27/2020,L,240,94,33,79,41.8,12,37,32.4,16,22,72.7,8,31,39,24,9,5,22,19,-24
1157,DAL,DAL @ LAC,12/27/2020,W,240,124,43,87,49.4,14,41,34.1,24,27,88.9,11,43,54,25,10,2,8,14,51
1158,LAC,LAC vs. DAL,12/27/2020,L,240,73,26,76,34.2,4,33,12.1,17,20,85.0,5,31,36,13,2,2,14,19,-51
1159,NYK,NYK vs. MIL,12/27/2020,W,240,130,46,85,54.1,16,27,59.3,22,27,81.5,8,38,46,27,5,4,16,23,20
1160,MIL,MIL @ NYK,12/27/2020,L,240,110,41,95,43.2,7,38,18.4,21,29,72.4,17,27,44,24,7,5,11,21,-20
1161,CHI,CHI vs. GSW,12/27/2020,L,240,128,44,86,51.2,17,41,41.5,23,31,74.2,7,47,54,27,4,6,24,21,-1
1162,GSW,GSW @ CHI,12/27/2020,W,240,129,42,104,40.4,18,47,38.3,27,30,90.0,10,31,41,25,17,4,12,23,1
1163,LAL,LAL vs. MIN,12/27/2020,W,240,127,50,90,55.6,13,35,37.1,14,18,77.8,5,41,46,32,6,14,17,19,36
1164,MIN,MIN @ LAL,12/27/2020,L,240,91,38,103,36.9,6,35,17.1,9,14,64.3,17,31,48,24,11,6,18,24,-36
1165,MEM,MEM vs. ATL,12/26/2020,L,240,112,37,93,39.8,13,43,30.2,25,29,86.2,9,37,46,20,5,6,10,27,-10
1166,ATL,ATL @ MEM,12/26/2020,W,240,122,38,89,42.7,13,36,36.1,33,38,86.8,13,41,54,23,4,5,15,20,10
1167,OKC,OKC @ CHA,12/26/2020,W,240,109,40,88,45.5,10,36,27.8,19,24,79.2,9,45,54,25,10,7,17,21,2
1168,CHA,CHA vs. OKC,12/26/2020,L,240,107,37,93,39.8,13,32,40.6,20,32,62.5,13,34,47,27,11,8,13,22,-2
1169,ORL,ORL @ WAS,12/26/2020,W,240,130,48,95,50.5,11,31,35.5,23,29,79.3,11,43,54,25,8,0,14,21,10
1170,WAS,WAS vs. ORL,12/26/2020,L,240,120,46,95,48.4,13,37,35.1,15,28,53.6,7,36,43,28,5,3,14,25,-10
1171,PHX,PHX @ SAC,12/26/2020,L,240,103,41,98,41.8,11,44,25.0,10,13,76.9,10,30,40,25,8,5,11,23,-3
1172,SAC,SAC vs. PHX,12/26/2020,W,240,106,39,86,45.3,5,23,21.7,23,33,69.7,15,41,56,20,4,9,18,22,3
1173,UTA,UTA vs. MIN,12/26/2020,L,240,111,36,94,38.3,10,34,29.4,29,37,78.4,19,38,57,15,5,4,19,20,-5
